324;250;118;"100"
324;155;1;"Garnish with"
325;1;127;"2"
325;322;1;"Juice of 1/2 "
325;272;122;"1"
325;183;90;"1"
325;255;1;
326;244;127;"2"
326;184;120;"1"
326;272;122;"1"
326;248;1;
327;1;128;"4.5"
327;264;1;"3 cl"
327;243;1;"3 cl"
327;228;1;"6 cl"
327;156;1;"1"
327;192;123;"2"
327;288;1;"2 cl"
328;164;1;"2 oz"
328;157;127;"1/2"
328;219;1;"8"
329;244;127;"1 1/2"
329;262;127;"5"
330;158;127;"2"
330;266;127;"4"
330;321;1;
331;244;127;"1 1/2"
331;307;122;"1"
331;272;122;"1/2"
331;209;109;"1"
331;212;122;"1"
331;159;1;"Twist of "
332;316;128;"2.5"
332;305;128;"1.5"
332;243;1;"1 cl"
332;264;128;"2.5"
333;324;127;"1"
333;316;127;"1"
333;279;127;"1"
333;1;127;"1"
333;289;127;"1"
333;318;127;"1"
333;326;127;"1"
333;189;127;"1"
334;265;107;"1/3"
334;160;125;"1"
334;161;107;"1/3"
334;262;107;"1/3"
335;225;1;"6 cl"
335;267;1;"4 cl"
335;288;1;"splash"
336;162;122;"1"
336;227;94;"1/2"
336;163;112;"2"
336;212;122;"1"
336;164;127;"2"
336;165;85;"1"
337;236;127;"1"
337;323;127;"1"
337;275;127;"1"
338;166;127;"2"
338;319;127;"1/2"
338;320;127;"1"
339;265;114;"1"
339;227;120;"1/2"
339;262;120;"1"
339;320;120;"1"
339;167;1;
339;168;1;
340;236;127;"1 1/2"
340;298;127;"1/2"
341;316;1;"1 oz"
341;169;1;"1 oz"
341;170;1;"1 oz"
341;171;122;"1"
341;311;1;"Dash"
341;172;1;"Garnish with"
342;173;127;"1 1/2"
342;302;86;"8-10"
342;322;116;"1"
342;321;1;"cubes"
343;174;107;"1"
343;207;107;"1"
343;196;127;"1"
344;227;118;"60"
344;175;119;"1"
344;324;128;"20"
344;310;118;"90"
344;176;1;"6 cl"
344;177;1;"Garnish with"
345;179;127;"5"
345;1;127;"1 1/2"
345;270;122;"1/4"
346;258;127;"1"
346;262;127;"1"
346;235;127;"1"
347;316;127;"1 1/2"
347;178;127;"4"
347;179;127;"1"
348;260;127;"1 1/2"
348;282;1;"Juice of 1/2 "
348;272;122;"1/2"
348;322;116;"1/2"
348;273;1;"1 "
349;316;127;"2"
349;262;1;
350;182;89;"1 1/2"
350;275;122;"2"
350;272;122;"1"
350;183;90;"1"
350;248;1;
351;180;121;"2"
351;184;1;
352;236;127;"1 1/2"
352;181;127;"1 1/2"
353;302;87;"1"
353;212;88;"3"
353;316;120;"1 1/2"
354;182;89;"2"
354;272;122;"1"
354;183;90;"1"
354;184;1;
354;248;1;
355;184;95;"2"
355;185;1;"1 "
355;186;119;"1"
356;265;91;"2"
356;227;120;"1"
356;212;92;"2"
356;286;120;"1"
356;263;1;" wedges"
356;282;1;" wedges"
356;322;1;
356;187;1;
357;316;128;"2"
357;188;128;"2"
357;309;1;
357;262;1;
358;307;93;"1"
358;189;125;"1"
358;291;125;"1"
358;262;1;
358;309;1;
358;190;1;
359;260;127;"1 1/2"
359;261;113;"1"
359;262;127;"1"
360;212;120;"1"
360;191;120;"3/4-1"
360;226;122;"4"
360;324;120;"1"
360;192;122;"4"
361;231;1;"2 oz"
361;238;1;"1 oz"
361;214;127;"1/2"
362;193;125;"1"
362;267;125;"1"
362;194;125;"1/2"
362;195;1;"Top"
362;310;1;"Top"
363;196;127;"1"
363;323;127;"3/4"
363;291;108;"1"
364;1;127;"2"
364;320;127;"1"
364;227;94;"1"
364;197;127;"3"
364;198;1;"1 "
364;263;1;"1 "
365;199;95;"2"
365;320;119;"1-2"
365;200;109;"1"
366;226;96;"6"
366;201;122;"1/4"
366;229;97;"4-5"
366;227;1;
366;202;1;
366;321;1;
367;203;127;"1/2"
367;204;127;"1/2"
367;323;127;"1/2"
367;307;98;"1/2"
367;228;127;"1"
368;279;127;"2"
368;320;119;"1"
368;309;127;"3/4"
368;239;1;"1 "
368;205;1;
369;279;127;"2"
369;322;1;"Juice of 1/2 "
369;272;122;"1"
369;322;116;"1/2"
369;273;1;"1 "
370;206;99;"3"
370;226;107;"1"
371;226;127;"8"
371;207;127;"4"
371;323;127;"4"
371;208;1;
372;254;127;"1"
372;1;127;"1"
372;221;122;"1/4"
372;209;112;"2"
372;210;1;"Twist of "
373;211;100;"1/4"
373;212;101;"1/2"
373;213;102;"2"
373;321;1;"cubes"
373;219;1;"garnish"
374;214;1;"1 oz"
374;215;1;"1 oz"
374;310;1;"1 oz"
375;1;118;"50"
375;216;118;"15"
375;217;118;"15"
375;250;118;"75"
375;282;103;"2"
375;218;116;"1"
375;219;104;"1"
376;254;127;"1 1/2"
376;1;127;"1 1/2"
376;220;122;"1/4"
376;221;122;"1/4"
376;259;112;"2"
376;273;1;"1 "
377;279;105;"2"
377;262;1;
377;309;1;
378;279;125;"1"
378;222;107;"1"
379;1;125;"1"
379;223;125;"1"
379;224;109;"1"
379;264;109;"1"
379;225;1;"Top"
380;226;1;"black"
380;227;1;
380;228;1;" pods"
380;229;1;
381;279;1;"full glass "
381;230;106;"about 8"
382;231;118;"50"
382;323;118;"50"
382;232;1;"4 oz"
383;233;107;"1"
383;241;107;"1/2"
383;234;107;"1"
383;235;108;"1"
384;1;127;"1 1/2"
384;238;127;"1/2"
384;236;127;"1/2"
385;1;1;"6 cl"
385;316;128;"1.5"
385;237;128;"0.75"
386;244;127;"1"
386;238;127;"1/2"
386;322;1;"Juice of 1/2 "
386;272;122;"1"
386;239;1;"1 "
387;240;127;"2"
387;241;127;"1/2"
388;279;1;"6 cl"
388;242;1;"3 cl"
388;268;1;"3 cl"
388;310;128;"1.5"
388;243;109;"1"
388;270;110;"1"
389;244;127;"3"
389;245;127;"1"
389;320;127;"1"
390;316;127;"2"
390;246;127;"2"
390;247;127;"2"
390;321;1;
390;248;1;
391;249;120;"1"
391;310;125;"1/2"
391;316;125;"1 1/2"
392;316;1;"5 cl"
392;264;1;"7 cl"
392;251;116;"1"
392;321;1;"cubes"
393;316;1;"4 cl"
393;250;128;"10"
393;251;116;"1"
394;316;127;"1 1/2"
394;254;127;"3/4"
394;252;1;"1 "
395;316;127;"2"
395;253;1;
396;254;127;"1 1/2"
396;305;127;"3/4"
396;255;1;
397;316;127;"1 1/2"
397;320;127;"3"
397;256;111;"3"
397;272;122;"1"
397;263;116;"1"
398;316;127;"2"
398;257;1;
399;258;127;"1 1/2"
399;262;119;"1"
399;259;112;"2"
400;260;127;"1 1/2"
400;261;113;"1"
401;265;114;"1"
401;322;1;"2 "
401;262;120;"1"
401;263;1;"3 "
401;291;120;"1"
402;1;1;"4cl"
402;294;1;"3cl"
402;264;1;"2cl"
403;265;115;"2"
403;266;127;"5"
403;321;1;"cubes"
404;279;127;"1 2/3"
404;267;127;"1/4"
404;310;127;"3/4"
404;268;127;"1/2"
404;269;127;"1/2"
404;270;1;"Dash"
405;271;127;"2"
405;322;1;"Juice of 1/2 "
405;272;122;"1/2"
405;273;1;"1 "
405;322;116;"1/2"
406;316;127;"2"
406;274;127;"1"
406;275;1;
407;279;121;"2"
407;276;1;"Top"
407;310;1;"Juice of 1"
407;277;122;"1"
407;278;1;"Dash"
408;321;120;"1"
408;279;127;"2"
408;280;120;"1/4"
408;281;117;"3"
409;282;1;"1"
409;283;1;"1"
409;284;118;"750"
409;285;120;"1"
409;286;120;"1"
409;287;121;"3"
409;288;1;"Top"
410;289;127;"3/4"
410;1;127;"3/4"
410;291;119;"1"
411;292;1;"3 cl"
411;293;128;"1.5"
411;294;128;"1.5"
411;310;128;"1.5"
412;295;120;"1"
412;296;120;"1"
412;321;1;
413;312;128;"2"
413;297;128;"2"
413;298;128;"2"
414;299;121;"4"
414;300;121;"4"
415;301;1;
415;315;1;
415;302;1;
415;303;1;" slice"
415;304;1;
415;305;1;
415;322;1;
416;324;127;"1 1/2"
416;306;127;"1 1/2"
416;307;1;"1 oz"
416;308;122;"1"
416;309;122;"1"
416;310;122;"1"
416;311;123;"1"
417;312;127;"1 1/2"
417;315;127;"add 10"
417;321;1;"cubes"
418;316;124;"1 1/4"
418;313;127;"1/4"
419;314;127;"1/2"
419;315;127;"1/2"
420;318;125;"1"
420;316;125;"1"
420;317;1;"Fill with "
421;327;127;"12"
421;318;127;"3"
422;319;128;"5"
422;320;128;"2"
422;321;1;"cubes"
422;322;1;" or lime"
423;323;127;"2"
423;324;127;"2"
423;325;126;"4"
424;326;127;"1.5"
424;327;127;"12"
425;328;128;"4"
425;329;128;"16"
